run_id,model,target_strategy,trial_id,params,val_mae,val_rmse,val_mape,val_bias,val_composite
2026041522,HistGradientBoostingRegressor,log,1,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",3316.7597772143577,7842.842937986402,46.07586902688317,-1662.0344121042435,3535.811014011833
2026041522,HistGradientBoostingRegressor,log,2,"{""learning_rate"": 0.08, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",3235.936060230246,7990.548571363592,47.55005935914297,-1362.7728995812683,3419.445179608407
2026041522,HistGradientBoostingRegressor,log,3,"{""learning_rate"": 0.08, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 40}",3345.075245509442,7921.89465997087,48.24850748954191,-1716.8034482373469,3570.896395947851
2026041522,HistGradientBoostingRegressor,log,4,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",3449.8050247844603,8169.107180388928,54.53082876075152,-1533.0964253566756,3654.1993637782334
2026041522,HistGradientBoostingRegressor,log,5,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 28}",3369.94817926685,8266.9244458091,52.78175909075038,-1578.9701060112884,3580.0919031027274
2026041522,HistGradientBoostingRegressor,log,6,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",3364.6914546911858,8144.626586042739,56.97080350881717,-1790.0934040725658,3599.8642296450007
2026041522,HistGradientBoostingRegressor,log,7,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 40}",3373.851046429328,8027.13025354655,51.102992192489026,-1722.3017491077696,3600.595081956127
2026041522,HistGradientBoostingRegressor,log,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",3609.318255119363,7412.049355635545,53.63665293095635,-1645.4108323807538,3825.297678394142
2026041522,HistGradientBoostingRegressor,log,9,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 250, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",3297.837518519698,8175.969742647748,49.056779656943064,-1522.0762236739904,3500.9265897171963
2026041522,HistGradientBoostingRegressor,log,10,"{""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",3565.9814116943653,6701.22035652923,54.47679086250757,-1025.427423560478,3705.7857534129457
2026041522,HistGradientBoostingRegressor,log,11,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 28}",3594.579019100054,8379.576896384166,62.91805823298478,-1509.0538938053612,3796.614428597658
2026041522,HistGradientBoostingRegressor,log,12,"{""learning_rate"": 0.05, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",3399.6793508068754,6506.749733437908,50.67948777127227,-1362.1433567968297,3579.4034279560897
2026041522,HistGradientBoostingRegressor,log,13,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",3582.43747110133,7348.724350001263,57.513970337970854,-1416.8371334269336,3770.8297379875653
2026041522,HistGradientBoostingRegressor,log,14,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",3517.6078981630144,6650.229700366252,52.682052023923696,-1390.1141885914524,3701.047175044904
2026041522,HistGradientBoostingRegressor,log,15,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 200, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",3625.8393039664143,7424.827069681634,55.75526595675741,-1580.2998952512876,3834.037359070773
2026041522,HistGradientBoostingRegressor,log,16,"{""learning_rate"": 0.03, ""max_depth"": 10, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",3599.301373748015,7243.886999651258,54.174945578068964,-1627.608567920808,3812.72411939764
2026041522,RandomForestRegressor,log,1,"{""max_depth"": 10, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 100}",3484.6013359296726,7563.681986677947,75.57314763493862,-1146.6987587253175,3641.1143919434053
2026041522,RandomForestRegressor,log,2,"{""max_depth"": 30, ""max_features"": 0.7, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2671.597589111794,5007.4003255536645,46.92841086246592,-849.6532103468984,2786.074475167306
2026041522,RandomForestRegressor,log,3,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2621.4214849633713,4858.865236327407,46.59842468888387,-794.7673878293024,2728.940734593706
2026041522,RandomForestRegressor,log,4,"{""max_depth"": 30, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 400}",3519.008765685386,7724.810098249546,76.68438463232192,-1108.1199411808348,3671.29518387271
2026041522,RandomForestRegressor,log,5,"{""max_depth"": 30, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2646.4379994580963,4928.634166379211,46.13628050881752,-908.3529442431546,2767.761938183223
2026041522,RandomForestRegressor,log,6,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 8, ""n_estimators"": 100}",3523.261103276896,7821.142406745704,74.49786590490325,-1159.7160817363042,3681.9798891021164
2026041522,RandomForestRegressor,log,7,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 100}",2582.846184144822,4674.32946897107,46.31580576123792,-700.9062530353076,2678.640758181487
2026041522,RandomForestRegressor,log,8,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3126.87378340552,6597.461430909012,64.57607622107966,-1176.8612103872208,3284.5907822292593
2026041522,RandomForestRegressor,log,9,"{""max_depth"": 10, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2674.5728208949054,5053.830899561576,46.9633549117731,-822.7442260408964,2785.9367052687167
2026041522,RandomForestRegressor,log,10,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 100}",3757.2169640841335,8597.662763690189,85.65214388022322,-1699.2513989573197,3982.6212888682376
2026041522,RandomForestRegressor,log,11,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3092.5128531853693,6057.035780865962,65.13389850071847,-1067.3638142565726,3235.739100348323
2026041522,RandomForestRegressor,log,12,"{""max_depth"": 30, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2661.9733930143925,5092.029420351004,46.2587313352993,-933.251396123549,2786.693634100096
2026041522,RandomForestRegressor,log,13,"{""max_depth"": 20, ""max_features"": 0.3, ""min_samples_leaf"": 4, ""n_estimators"": 100}",3143.5000275515263,6490.989230032173,65.01702995938479,-1079.834451806398,3289.3076348433747
2026041522,RandomForestRegressor,log,14,"{""max_depth"": 20, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2632.3014549206528,4868.245807718777,46.369577427017425,-887.9235198881747,2751.0228918265307
2026041522,RandomForestRegressor,log,15,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 100}",3744.9458975703583,8585.817326281209,85.03508100399554,-1706.552736403767,3971.196769254513
